player,minutes,team,match,date
É. Torres,86,Cimarrones,Clausura - 11,2023-03-17T03:05:00+00:00
A. Arellano,90,Cimarrones,Clausura - 11,2023-03-17T03:05:00+00:00
B. Navarro,86,Cimarrones,Clausura - 11,2023-03-17T03:05:00+00:00
J. Gurrola,90,Cimarrones,Clausura - 11,2023-03-17T03:05:00+00:00
J. Peralta,90,Cimarrones,Clausura - 11,2023-03-17T03:05:00+00:00
J. Alvarado,69,Cimarrones,Clausura - 11,2023-03-17T03:05:00+00:00
S. Manríquez,21,Cimarrones,Clausura - 11,2023-03-17T03:05:00+00:00
C. Rodríguez,21,Cimarrones,Clausura - 11,2023-03-17T03:05:00+00:00
D. López,4,Cimarrones,Clausura - 11,2023-03-17T03:05:00+00:00
A. Bernal,4,Cimarrones,Clausura - 11,2023-03-17T03:05:00+00:00
H. Vázquez,1,Cimarrones,Clausura - 11,2023-03-17T03:05:00+00:00
E. Castro,0,Cimarrones,Clausura - 11,2023-03-17T03:05:00+00:00
J. García Sancho,0,Cimarrones,Clausura - 11,2023-03-17T03:05:00+00:00
A. Mengual,0,Cimarrones,Clausura - 11,2023-03-17T03:05:00+00:00
E. González,0,Cimarrones,Clausura - 11,2023-03-17T03:05:00+00:00
J. Rodríguez,0,Cimarrones,Clausura - 11,2023-03-17T03:05:00+00:00
S. Ramírez,90,Monarcas,Clausura - 10,2023-03-08T03:05:00+00:00
A. Ledesma,90,Monarcas,Clausura - 10,2023-03-08T03:05:00+00:00
D. Parra,90,Monarcas,Clausura - 10,2023-03-08T03:05:00+00:00
M. Trejo,60,Monarcas,Clausura - 10,2023-03-08T03:05:00+00:00
E. Quezada,90,Monarcas,Clausura - 10,2023-03-08T03:05:00+00:00
L. Pérez,46,Monarcas,Clausura - 10,2023-03-08T03:05:00+00:00
J. Ibarra,90,Monarcas,Clausura - 10,2023-03-08T03:05:00+00:00
R. Torres,46,Monarcas,Clausura - 10,2023-03-08T03:05:00+00:00
B. Mendoza,90,Monarcas,Clausura - 10,2023-03-08T03:05:00+00:00
W. Mejía,72,Monarcas,Clausura - 10,2023-03-08T03:05:00+00:00
J. Flores,72,Monarcas,Clausura - 10,2023-03-08T03:05:00+00:00
R. González,44,Monarcas,Clausura - 10,2023-03-08T03:05:00+00:00
J. Uchuari,44,Monarcas,Clausura - 10,2023-03-08T03:05:00+00:00
D. Navarrete,30,Monarcas,Clausura - 10,2023-03-08T03:05:00+00:00
K. Hernández,18,Monarcas,Clausura - 10,2023-03-08T03:05:00+00:00
J. Ruiz,18,Monarcas,Clausura - 10,2023-03-08T03:05:00+00:00
U. Cardona,0,Monarcas,Clausura - 10,2023-03-08T03:05:00+00:00
H. Barajas,0,Monarcas,Clausura - 10,2023-03-08T03:05:00+00:00
S. Vázquez,0,Monarcas,Clausura - 10,2023-03-08T03:05:00+00:00
R. Castellanos,0,Monarcas,Clausura - 10,2023-03-08T03:05:00+00:00
R. Buenrostro,0,Monarcas,Clausura - 10,2023-03-08T03:05:00+00:00
M. Fraga,90,Mineros de Zacatecas,Clausura - 10,2023-03-08T03:05:00+00:00
H. Torres,46,Mineros de Zacatecas,Clausura - 10,2023-03-08T03:05:00+00:00
O. Mireles,90,Mineros de Zacatecas,Clausura - 10,2023-03-08T03:05:00+00:00
A. Mendoza,90,Mineros de Zacatecas,Clausura - 10,2023-03-08T03:05:00+00:00
J. Jiménez,59,Mineros de Zacatecas,Clausura - 10,2023-03-08T03:05:00+00:00
J. Clemente,90,Mineros de Zacatecas,Clausura - 10,2023-03-08T03:05:00+00:00
H. Meza,90,Mineros de Zacatecas,Clausura - 10,2023-03-08T03:05:00+00:00
J. Rodríguez,90,Mineros de Zacatecas,Clausura - 10,2023-03-08T03:05:00+00:00
C. Blanco,66,Mineros de Zacatecas,Clausura - 10,2023-03-08T03:05:00+00:00
K. Magaña,90,Mineros de Zacatecas,Clausura - 10,2023-03-08T03:05:00+00:00
L. Razo,66,Mineros de Zacatecas,Clausura - 10,2023-03-08T03:05:00+00:00
A. Sánchez,44,Mineros de Zacatecas,Clausura - 10,2023-03-08T03:05:00+00:00
C. Sánchez,31,Mineros de Zacatecas,Clausura - 10,2023-03-08T03:05:00+00:00
J. Vega,24,Mineros de Zacatecas,Clausura - 10,2023-03-08T03:05:00+00:00
K. Chaurand,24,Mineros de Zacatecas,Clausura - 10,2023-03-08T03:05:00+00:00
S. Robles,0,Mineros de Zacatecas,Clausura - 10,2023-03-08T03:05:00+00:00
D. Vásquez,0,Mineros de Zacatecas,Clausura - 10,2023-03-08T03:05:00+00:00
L. Hernández,0,Mineros de Zacatecas,Clausura - 10,2023-03-08T03:05:00+00:00
O. González,0,Mineros de Zacatecas,Clausura - 10,2023-03-08T03:05:00+00:00
D. Piñón,0,Mineros de Zacatecas,Clausura - 10,2023-03-08T03:05:00+00:00
J. Rodarte,0,Mineros de Zacatecas,Clausura - 10,2023-03-08T03:05:00+00:00
E. Castro,90,Cimarrones,Clausura - Quarter-finals,2023-05-05T03:05:00+00:00
J. Saavedra,90,Cimarrones,Clausura - Quarter-finals,2023-05-05T03:05:00+00:00
U. Torres,90,Cimarrones,Clausura - Quarter-finals,2023-05-05T03:05:00+00:00
J. Rodríguez,64,Cimarrones,Clausura - Quarter-finals,2023-05-05T03:05:00+00:00
S. Manríquez,90,Cimarrones,Clausura - Quarter-finals,2023-05-05T03:05:00+00:00
F. Acuña,90,Cimarrones,Clausura - Quarter-finals,2023-05-05T03:05:00+00:00
D. Cisneros,90,Cimarrones,Clausura - Quarter-finals,2023-05-05T03:05:00+00:00
A. Arellano,90,Cimarrones,Clausura - Quarter-finals,2023-05-05T03:05:00+00:00
D. Jiménez,90,Cimarrones,Clausura - Quarter-finals,2023-05-05T03:05:00+00:00
J. Gurrola,76,Cimarrones,Clausura - Quarter-finals,2023-05-05T03:05:00+00:00
J. López,64,Cimarrones,Clausura - Quarter-finals,2023-05-05T03:05:00+00:00
B. Navarro,26,Cimarrones,Clausura - Quarter-finals,2023-05-05T03:05:00+00:00
C. Rodríguez,26,Cimarrones,Clausura - Quarter-finals,2023-05-05T03:05:00+00:00
H. Vázquez,14,Cimarrones,Clausura - Quarter-finals,2023-05-05T03:05:00+00:00
J. Alvarado,0,Cimarrones,Clausura - Quarter-finals,2023-05-05T03:05:00+00:00
D. López,0,Cimarrones,Clausura - Quarter-finals,2023-05-05T03:05:00+00:00
J. García Sancho,0,Cimarrones,Clausura - Quarter-finals,2023-05-05T03:05:00+00:00
A. Mengual,0,Cimarrones,Clausura - Quarter-finals,2023-05-05T03:05:00+00:00
M. Salazar,0,Cimarrones,Clausura - Quarter-finals,2023-05-05T03:05:00+00:00
J. Reyes,0,Cimarrones,Clausura - Quarter-finals,2023-05-05T03:05:00+00:00
A. Bernal,0,Cimarrones,Clausura - Quarter-finals,2023-05-05T03:05:00+00:00
S. Ramírez,90,Monarcas,Clausura - Quarter-finals,2023-05-05T03:05:00+00:00
A. Ledesma,90,Monarcas,Clausura - Quarter-finals,2023-05-05T03:05:00+00:00
M. Trejo,90,Monarcas,Clausura - Quarter-finals,2023-05-05T03:05:00+00:00
L. Pérez,76,Monarcas,Clausura - Quarter-finals,2023-05-05T03:05:00+00:00
V. Milke,90,Monarcas,Clausura - Quarter-finals,2023-05-05T03:05:00+00:00
J. Ibarra,90,Monarcas,Clausura - Quarter-finals,2023-05-05T03:05:00+00:00
R. Torres,90,Monarcas,Clausura - Quarter-finals,2023-05-05T03:05:00+00:00
B. Mendoza,90,Monarcas,Clausura - Quarter-finals,2023-05-05T03:05:00+00:00
D. Navarrete,90,Monarcas,Clausura - Quarter-finals,2023-05-05T03:05:00+00:00
O. Islas,86,Monarcas,Clausura - Quarter-finals,2023-05-05T03:05:00+00:00
J. Flores,90,Monarcas,Clausura - Quarter-finals,2023-05-05T03:05:00+00:00
R. González,14,Monarcas,Clausura - Quarter-finals,2023-05-05T03:05:00+00:00
K. Hernández,4,Monarcas,Clausura - Quarter-finals,2023-05-05T03:05:00+00:00
W. Mejía,0,Monarcas,Clausura - Quarter-finals,2023-05-05T03:05:00+00:00
J. Ruiz,0,Monarcas,Clausura - Quarter-finals,2023-05-05T03:05:00+00:00
D. García,0,Monarcas,Clausura - Quarter-finals,2023-05-05T03:05:00+00:00
U. Cardona,0,Monarcas,Clausura - Quarter-finals,2023-05-05T03:05:00+00:00
E. Quezada,0,Monarcas,Clausura - Quarter-finals,2023-05-05T03:05:00+00:00
H. Barajas,0,Monarcas,Clausura - Quarter-finals,2023-05-05T03:05:00+00:00
R. Castellanos,0,Monarcas,Clausura - Quarter-finals,2023-05-05T03:05:00+00:00
J. Uchuari,0,Monarcas,Clausura - Quarter-finals,2023-05-05T03:05:00+00:00
V. Mendoza,90,Dorados,Clausura - 3,2023-01-18T03:05:00+00:00
A. Hernández,90,Dorados,Clausura - 3,2023-01-18T03:05:00+00:00
H. Muñoz,90,Dorados,Clausura - 3,2023-01-18T03:05:00+00:00
A. Mejía,90,Dorados,Clausura - 3,2023-01-18T03:05:00+00:00
J. Vega,90,Dorados,Clausura - 3,2023-01-18T03:05:00+00:00
O. Jiménez,46,Dorados,Clausura - 3,2023-01-18T03:05:00+00:00
L. Hernández,90,Dorados,Clausura - 3,2023-01-18T03:05:00+00:00
A. Nava,64,Dorados,Clausura - 3,2023-01-18T03:05:00+00:00
C. Castillo,64,Dorados,Clausura - 3,2023-01-18T03:05:00+00:00
K. Calderón Buitrago,64,Dorados,Clausura - 3,2023-01-18T03:05:00+00:00
R. Hernández,39,Dorados,Clausura - 3,2023-01-18T03:05:00+00:00
J. Lugo,51,Dorados,Clausura - 3,2023-01-18T03:05:00+00:00
L. Bustillos,44,Dorados,Clausura - 3,2023-01-18T03:05:00+00:00
L. Gamíz,26,Dorados,Clausura - 3,2023-01-18T03:05:00+00:00
D. Rivera,26,Dorados,Clausura - 3,2023-01-18T03:05:00+00:00
Christian Castillo,26,Dorados,Clausura - 3,2023-01-18T03:05:00+00:00
F. Valentini,0,Dorados,Clausura - 3,2023-01-18T03:05:00+00:00
L. López,0,Dorados,Clausura - 3,2023-01-18T03:05:00+00:00
J. Ramírez,0,Dorados,Clausura - 3,2023-01-18T03:05:00+00:00
A. Valenzuela,0,Dorados,Clausura - 3,2023-01-18T03:05:00+00:00
M. Herrera,0,Dorados,Clausura - 3,2023-01-18T03:05:00+00:00
E. Reséndez,90,Cancún,Clausura - 3,2023-01-18T03:05:00+00:00
E. García,81,Cancún,Clausura - 3,2023-01-18T03:05:00+00:00
B. Galindo,90,Cancún,Clausura - 3,2023-01-18T03:05:00+00:00
W. Ortega,90,Cancún,Clausura - 3,2023-01-18T03:05:00+00:00
J. Alonzo,81,Cancún,Clausura - 3,2023-01-18T03:05:00+00:00
G. Eguade,53,Cancún,Clausura - 3,2023-01-18T03:05:00+00:00
Junior Moreira,53,Cancún,Clausura - 3,2023-01-18T03:05:00+00:00
A. Tamay,90,Cancún,Clausura - 3,2023-01-18T03:05:00+00:00
L. Loroña,90,Cancún,Clausura - 3,2023-01-18T03:05:00+00:00
D. Hernández,90,Cancún,Clausura - 3,2023-01-18T03:05:00+00:00
C. Traoré,81,Cancún,Clausura - 3,2023-01-18T03:05:00+00:00
R. Suárez,37,Cancún,Clausura - 3,2023-01-18T03:05:00+00:00
P. López,37,Cancún,Clausura - 3,2023-01-18T03:05:00+00:00
H. Aguayo,9,Cancún,Clausura - 3,2023-01-18T03:05:00+00:00
H. Marín,9,Cancún,Clausura - 3,2023-01-18T03:05:00+00:00
A. Amoustapha,9,Cancún,Clausura - 3,2023-01-18T03:05:00+00:00
C. Andrade,0,Cancún,Clausura - 3,2023-01-18T03:05:00+00:00
M. Reyes,0,Cancún,Clausura - 3,2023-01-18T03:05:00+00:00
C. Vela,0,Cancún,Clausura - 3,2023-01-18T03:05:00+00:00
A. Zambada,0,Cancún,Clausura - 3,2023-01-18T03:05:00+00:00
E. Reséndez,90,Cancún,Clausura - 16,2023-04-12T01:05:00+00:00
H. Aguayo,90,Cancún,Clausura - 16,2023-04-12T01:05:00+00:00
H. Marín,90,Cancún,Clausura - 16,2023-04-12T01:05:00+00:00
B. Galindo,90,Cancún,Clausura - 16,2023-04-12T01:05:00+00:00
P. Uscanga,82,Cancún,Clausura - 16,2023-04-12T01:05:00+00:00
J. Alonzo,79,Cancún,Clausura - 16,2023-04-12T01:05:00+00:00
G. Eguade,90,Cancún,Clausura - 16,2023-04-12T01:05:00+00:00
Junior Moreira,90,Cancún,Clausura - 16,2023-04-12T01:05:00+00:00
A. Tamay,67,Cancún,Clausura - 16,2023-04-12T01:05:00+00:00
L. Loroña,67,Cancún,Clausura - 16,2023-04-12T01:05:00+00:00
C. Traoré,79,Cancún,Clausura - 16,2023-04-12T01:05:00+00:00
A. Sánchez,23,Cancún,Clausura - 16,2023-04-12T01:05:00+00:00
D. Hernández,23,Cancún,Clausura - 16,2023-04-12T01:05:00+00:00
W. Ortega,11,Cancún,Clausura - 16,2023-04-12T01:05:00+00:00
M. Reyes,11,Cancún,Clausura - 16,2023-04-12T01:05:00+00:00
A. Arreola,8,Cancún,Clausura - 16,2023-04-12T01:05:00+00:00
C. Andrade,0,Cancún,Clausura - 16,2023-04-12T01:05:00+00:00
P. López,0,Cancún,Clausura - 16,2023-04-12T01:05:00+00:00
H. Pouokam,0,Cancún,Clausura - 16,2023-04-12T01:05:00+00:00
E. García,0,Cancún,Clausura - 16,2023-04-12T01:05:00+00:00
A. Amoustapha,0,Cancún,Clausura - 16,2023-04-12T01:05:00+00:00
J. Muñoz,90,Pumas Tabasco,Clausura - 16,2023-04-12T01:05:00+00:00
D. Rosales,90,Pumas Tabasco,Clausura - 16,2023-04-12T01:05:00+00:00
C. López,62,Pumas Tabasco,Clausura - 16,2023-04-12T01:05:00+00:00
A. Freyfeld,90,Pumas Tabasco,Clausura - 16,2023-04-12T01:05:00+00:00
S. Ceballos,90,Pumas Tabasco,Clausura - 16,2023-04-12T01:05:00+00:00
H. Mascorro,46,Pumas Tabasco,Clausura - 16,2023-04-12T01:05:00+00:00
L. Oropeza,46,Pumas Tabasco,Clausura - 16,2023-04-12T01:05:00+00:00
B. Figueroa,75,Pumas Tabasco,Clausura - 16,2023-04-12T01:05:00+00:00
E. Martínez,46,Pumas Tabasco,Clausura - 16,2023-04-12T01:05:00+00:00
José González,90,Pumas Tabasco,Clausura - 16,2023-04-12T01:05:00+00:00
R. Durán,90,Pumas Tabasco,Clausura - 16,2023-04-12T01:05:00+00:00
L. Sámano,44,Pumas Tabasco,Clausura - 16,2023-04-12T01:05:00+00:00
Ángel García,44,Pumas Tabasco,Clausura - 16,2023-04-12T01:05:00+00:00
A. García,44,Pumas Tabasco,Clausura - 16,2023-04-12T01:05:00+00:00
J. Machado,28,Pumas Tabasco,Clausura - 16,2023-04-12T01:05:00+00:00
S. Valencia,15,Pumas Tabasco,Clausura - 16,2023-04-12T01:05:00+00:00
W. Bravo,0,Pumas Tabasco,Clausura - 16,2023-04-12T01:05:00+00:00
E. Guzmán,0,Pumas Tabasco,Clausura - 16,2023-04-12T01:05:00+00:00
K. Lara,0,Pumas Tabasco,Clausura - 16,2023-04-12T01:05:00+00:00
E. Montejano,0,Pumas Tabasco,Clausura - 16,2023-04-12T01:05:00+00:00
C. Moreno,90,CA La Paz,Clausura - 7,2023-02-16T01:05:00+00:00
K. Álvarez,90,CA La Paz,Clausura - 7,2023-02-16T01:05:00+00:00
A. Justo,72,CA La Paz,Clausura - 7,2023-02-16T01:05:00+00:00
H. Sandoval,90,CA La Paz,Clausura - 7,2023-02-16T01:05:00+00:00
P. Ruiz,90,CA La Paz,Clausura - 7,2023-02-16T01:05:00+00:00
N. Gómez,72,CA La Paz,Clausura - 7,2023-02-16T01:05:00+00:00
A. Martín,62,CA La Paz,Clausura - 7,2023-02-16T01:05:00+00:00
J. Salas,72,CA La Paz,Clausura - 7,2023-02-16T01:05:00+00:00
M. Ibarra,59,CA La Paz,Clausura - 7,2023-02-16T01:05:00+00:00
G. Velasco,90,CA La Paz,Clausura - 7,2023-02-16T01:05:00+00:00
M. Benítez,90,CA La Paz,Clausura - 7,2023-02-16T01:05:00+00:00
U. Jaimes,31,CA La Paz,Clausura - 7,2023-02-16T01:05:00+00:00
L. Gutiérrez,28,CA La Paz,Clausura - 7,2023-02-16T01:05:00+00:00
J. Ochoa,18,CA La Paz,Clausura - 7,2023-02-16T01:05:00+00:00
V. Moragrega,18,CA La Paz,Clausura - 7,2023-02-16T01:05:00+00:00
J. Peña,18,CA La Paz,Clausura - 7,2023-02-16T01:05:00+00:00
R. Mendoza,0,CA La Paz,Clausura - 7,2023-02-16T01:05:00+00:00
F. Agüero,0,CA La Paz,Clausura - 7,2023-02-16T01:05:00+00:00
P. Aguilar,0,CA La Paz,Clausura - 7,2023-02-16T01:05:00+00:00
J. Arana,0,CA La Paz,Clausura - 7,2023-02-16T01:05:00+00:00
O. Mireles,0,CA La Paz,Clausura - 7,2023-02-16T01:05:00+00:00
E. Reséndez,90,Cancún,Clausura - 7,2023-02-16T01:05:00+00:00
H. Marín,90,Cancún,Clausura - 7,2023-02-16T01:05:00+00:00
B. Galindo,90,Cancún,Clausura - 7,2023-02-16T01:05:00+00:00
W. Ortega,78,Cancún,Clausura - 7,2023-02-16T01:05:00+00:00
M. Pérez,88,Cancún,Clausura - 7,2023-02-16T01:05:00+00:00
R. Suárez,90,Cancún,Clausura - 7,2023-02-16T01:05:00+00:00
P. López,55,Cancún,Clausura - 7,2023-02-16T01:05:00+00:00
J. Alonzo,90,Cancún,Clausura - 7,2023-02-16T01:05:00+00:00
M. Reyes,78,Cancún,Clausura - 7,2023-02-16T01:05:00+00:00
L. Loroña,90,Cancún,Clausura - 7,2023-02-16T01:05:00+00:00
C. Traoré,55,Cancún,Clausura - 7,2023-02-16T01:05:00+00:00
D. Hernández,35,Cancún,Clausura - 7,2023-02-16T01:05:00+00:00
A. Tamay,35,Cancún,Clausura - 7,2023-02-16T01:05:00+00:00
H. Aguayo,12,Cancún,Clausura - 7,2023-02-16T01:05:00+00:00
A. Sánchez,12,Cancún,Clausura - 7,2023-02-16T01:05:00+00:00
G. Eguade,2,Cancún,Clausura - 7,2023-02-16T01:05:00+00:00
C. Andrade,0,Cancún,Clausura - 7,2023-02-16T01:05:00+00:00
E. García,0,Cancún,Clausura - 7,2023-02-16T01:05:00+00:00
Junior Moreira,0,Cancún,Clausura - 7,2023-02-16T01:05:00+00:00
A. Amoustapha,0,Cancún,Clausura - 7,2023-02-16T01:05:00+00:00
G. Espinoza,90,Cimarrones,Clausura - 2,2023-01-12T03:05:00+00:00
J. Saavedra,90,Cimarrones,Clausura - 2,2023-01-12T03:05:00+00:00
J. García Sancho,82,Cimarrones,Clausura - 2,2023-01-12T03:05:00+00:00
U. Torres,90,Cimarrones,Clausura - 2,2023-01-12T03:05:00+00:00
H. Vázquez,82,Cimarrones,Clausura - 2,2023-01-12T03:05:00+00:00
F. Acuña,90,Cimarrones,Clausura - 2,2023-01-12T03:05:00+00:00
É. Torres,90,Cimarrones,Clausura - 2,2023-01-12T03:05:00+00:00
A. Arellano,90,Cimarrones,Clausura - 2,2023-01-12T03:05:00+00:00
D. Jiménez,82,Cimarrones,Clausura - 2,2023-01-12T03:05:00+00:00
J. Peralta,90,Cimarrones,Clausura - 2,2023-01-12T03:05:00+00:00
D. López,46,Cimarrones,Clausura - 2,2023-01-12T03:05:00+00:00
D. Cisneros,44,Cimarrones,Clausura - 2,2023-01-12T03:05:00+00:00
J. Alvarado,8,Cimarrones,Clausura - 2,2023-01-12T03:05:00+00:00
J. Gurrola,8,Cimarrones,Clausura - 2,2023-01-12T03:05:00+00:00
A. Bernal,8,Cimarrones,Clausura - 2,2023-01-12T03:05:00+00:00
J. López,0,Cimarrones,Clausura - 2,2023-01-12T03:05:00+00:00
E. Castro,0,Cimarrones,Clausura - 2,2023-01-12T03:05:00+00:00
S. Manríquez,0,Cimarrones,Clausura - 2,2023-01-12T03:05:00+00:00
B. Navarro,0,Cimarrones,Clausura - 2,2023-01-12T03:05:00+00:00
J. Reyes,0,Cimarrones,Clausura - 2,2023-01-12T03:05:00+00:00
J. Rodríguez,0,Cimarrones,Clausura - 2,2023-01-12T03:05:00+00:00
F. Hernández,90,Raya2,Clausura - 2,2023-01-12T03:05:00+00:00
D. Guillén,90,Raya2,Clausura - 2,2023-01-12T03:05:00+00:00
J. Casillas,11,Raya2,Clausura - 2,2023-01-12T03:05:00+00:00
S. Rodríguez,90,Raya2,Clausura - 2,2023-01-12T03:05:00+00:00
A. Gutiérrez,90,Raya2,Clausura - 2,2023-01-12T03:05:00+00:00
J. Moreno,90,Raya2,Clausura - 2,2023-01-12T03:05:00+00:00
Á. Zapata,90,Raya2,Clausura - 2,2023-01-12T03:05:00+00:00
J. Martínez,46,Raya2,Clausura - 2,2023-01-12T03:05:00+00:00
V. López,90,Raya2,Clausura - 2,2023-01-12T03:05:00+00:00
A. Ávila,90,Raya2,Clausura - 2,2023-01-12T03:05:00+00:00
E. Carballo,61,Raya2,Clausura - 2,2023-01-12T03:05:00+00:00
Y. Flores,79,Raya2,Clausura - 2,2023-01-12T03:05:00+00:00
D. Sayago,44,Raya2,Clausura - 2,2023-01-12T03:05:00+00:00
J. Marcelino,29,Raya2,Clausura - 2,2023-01-12T03:05:00+00:00
C. Ramos,0,Raya2,Clausura - 2,2023-01-12T03:05:00+00:00
C. Saucedo,0,Raya2,Clausura - 2,2023-01-12T03:05:00+00:00
R. Campos,0,Raya2,Clausura - 2,2023-01-12T03:05:00+00:00
J. Flores,0,Raya2,Clausura - 2,2023-01-12T03:05:00+00:00
E. Reséndez,90,Cancún,Clausura - 4,2023-01-26T01:05:00+00:00
H. Aguayo,90,Cancún,Clausura - 4,2023-01-26T01:05:00+00:00
H. Marín,90,Cancún,Clausura - 4,2023-01-26T01:05:00+00:00
B. Galindo,90,Cancún,Clausura - 4,2023-01-26T01:05:00+00:00
W. Ortega,90,Cancún,Clausura - 4,2023-01-26T01:05:00+00:00
J. Alonzo,90,Cancún,Clausura - 4,2023-01-26T01:05:00+00:00
G. Eguade,72,Cancún,Clausura - 4,2023-01-26T01:05:00+00:00
A. Tamay,72,Cancún,Clausura - 4,2023-01-26T01:05:00+00:00
L. Loroña,90,Cancún,Clausura - 4,2023-01-26T01:05:00+00:00
D. Hernández,56,Cancún,Clausura - 4,2023-01-26T01:05:00+00:00
C. Traoré,56,Cancún,Clausura - 4,2023-01-26T01:05:00+00:00
M. Pérez,34,Cancún,Clausura - 4,2023-01-26T01:05:00+00:00
R. Suárez,34,Cancún,Clausura - 4,2023-01-26T01:05:00+00:00
Junior Moreira,18,Cancún,Clausura - 4,2023-01-26T01:05:00+00:00
A. Amoustapha,18,Cancún,Clausura - 4,2023-01-26T01:05:00+00:00
A. Sánchez,9,Cancún,Clausura - 4,2023-01-26T01:05:00+00:00
C. Andrade,0,Cancún,Clausura - 4,2023-01-26T01:05:00+00:00
M. Reyes,0,Cancún,Clausura - 4,2023-01-26T01:05:00+00:00
P. López,0,Cancún,Clausura - 4,2023-01-26T01:05:00+00:00
E. García,0,Cancún,Clausura - 4,2023-01-26T01:05:00+00:00
C. Vela,0,Cancún,Clausura - 4,2023-01-26T01:05:00+00:00
A. Andrade,90,Correcaminos Uat,Clausura - 4,2023-01-26T01:05:00+00:00
I. Pineda,90,Correcaminos Uat,Clausura - 4,2023-01-26T01:05:00+00:00
L. López,90,Correcaminos Uat,Clausura - 4,2023-01-26T01:05:00+00:00
G. Moreno,81,Correcaminos Uat,Clausura - 4,2023-01-26T01:05:00+00:00
A. Zamorano,62,Correcaminos Uat,Clausura - 4,2023-01-26T01:05:00+00:00
J. Sánchez,90,Correcaminos Uat,Clausura - 4,2023-01-26T01:05:00+00:00
G. Hernández,90,Correcaminos Uat,Clausura - 4,2023-01-26T01:05:00+00:00
M. Rodríguez,90,Correcaminos Uat,Clausura - 4,2023-01-26T01:05:00+00:00
D. Amador,81,Correcaminos Uat,Clausura - 4,2023-01-26T01:05:00+00:00
F. Tede,81,Correcaminos Uat,Clausura - 4,2023-01-26T01:05:00+00:00
D. Pineda,71,Correcaminos Uat,Clausura - 4,2023-01-26T01:05:00+00:00
E. Games,28,Correcaminos Uat,Clausura - 4,2023-01-26T01:05:00+00:00
M. Montelongo,19,Correcaminos Uat,Clausura - 4,2023-01-26T01:05:00+00:00
E. Banda,9,Correcaminos Uat,Clausura - 4,2023-01-26T01:05:00+00:00
V. Torres,9,Correcaminos Uat,Clausura - 4,2023-01-26T01:05:00+00:00
S. Treviño,9,Correcaminos Uat,Clausura - 4,2023-01-26T01:05:00+00:00
A. Lozano,0,Correcaminos Uat,Clausura - 4,2023-01-26T01:05:00+00:00
A. Ortega,0,Correcaminos Uat,Clausura - 4,2023-01-26T01:05:00+00:00
M. Viera,0,Correcaminos Uat,Clausura - 4,2023-01-26T01:05:00+00:00
M. Zúñiga,0,Correcaminos Uat,Clausura - 4,2023-01-26T01:05:00+00:00
L. González,0,Correcaminos Uat,Clausura - 4,2023-01-26T01:05:00+00:00
A. Peláez,90,Durango,Clausura - 5,2023-01-31T23:05:00+00:00
A. Mendoza,90,Durango,Clausura - 5,2023-01-31T23:05:00+00:00
Ó. Torres,90,Durango,Clausura - 5,2023-01-31T23:05:00+00:00
S. Vázquez,46,Durango,Clausura - 5,2023-01-31T23:05:00+00:00
J. Muñoz,90,Durango,Clausura - 5,2023-01-31T23:05:00+00:00
J. Cobián,64,Durango,Clausura - 5,2023-01-31T23:05:00+00:00
E. Cerna,71,Durango,Clausura - 5,2023-01-31T23:05:00+00:00
A. López,90,Durango,Clausura - 5,2023-01-31T23:05:00+00:00
W. Guzmán,90,Durango,Clausura - 5,2023-01-31T23:05:00+00:00
J. Rodríguez,71,Durango,Clausura - 5,2023-01-31T23:05:00+00:00
J. López,71,Durango,Clausura - 5,2023-01-31T23:05:00+00:00
W. Rovira,44,Durango,Clausura - 5,2023-01-31T23:05:00+00:00
L. González,26,Durango,Clausura - 5,2023-01-31T23:05:00+00:00
M. Cordero,19,Durango,Clausura - 5,2023-01-31T23:05:00+00:00
S. Arce,19,Durango,Clausura - 5,2023-01-31T23:05:00+00:00
C. Siqueiros,19,Durango,Clausura - 5,2023-01-31T23:05:00+00:00
C. Flores,0,Durango,Clausura - 5,2023-01-31T23:05:00+00:00
J. Tovar,0,Durango,Clausura - 5,2023-01-31T23:05:00+00:00
B. Rosas,0,Durango,Clausura - 5,2023-01-31T23:05:00+00:00
F. Quiñónes,0,Durango,Clausura - 5,2023-01-31T23:05:00+00:00
F. Escalante,0,Durango,Clausura - 5,2023-01-31T23:05:00+00:00
E. Reséndez,90,Cancún,Clausura - 5,2023-01-31T23:05:00+00:00
H. Aguayo,90,Cancún,Clausura - 5,2023-01-31T23:05:00+00:00
H. Marín,58,Cancún,Clausura - 5,2023-01-31T23:05:00+00:00
B. Galindo,90,Cancún,Clausura - 5,2023-01-31T23:05:00+00:00
W. Ortega,58,Cancún,Clausura - 5,2023-01-31T23:05:00+00:00
M. Pérez,90,Cancún,Clausura - 5,2023-01-31T23:05:00+00:00
J. Alonzo,90,Cancún,Clausura - 5,2023-01-31T23:05:00+00:00
G. Eguade,68,Cancún,Clausura - 5,2023-01-31T23:05:00+00:00
A. Tamay,86,Cancún,Clausura - 5,2023-01-31T23:05:00+00:00
L. Loroña,90,Cancún,Clausura - 5,2023-01-31T23:05:00+00:00
D. Hernández,58,Cancún,Clausura - 5,2023-01-31T23:05:00+00:00
R. Suárez,32,Cancún,Clausura - 5,2023-01-31T23:05:00+00:00
M. Reyes,32,Cancún,Clausura - 5,2023-01-31T23:05:00+00:00
C. Traoré,32,Cancún,Clausura - 5,2023-01-31T23:05:00+00:00
